NO_OF_FRAMES	3638
NO_OF_CAMERAS	20
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-01-29, 17:27:17.359	4079.31885170
DATA_INCLUDED	6D
BODY_NAMES	Tiago_Base
BODY_FILTERS	No filter
Frame	Time	Tiago_Base X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
3260	32.59000	546.94426	264.19421	288.02074	0.12740	0.40961	173.43849	0.21248	-0.99342	0.11425	0.00736	-0.11427	-0.99345	-0.00139	0.00715	-0.00222	0.99997	
3261	32.60000	546.98848	265.25692	288.01594	0.12688	0.41128	173.25983	0.21935	-0.99306	0.11735	0.00739	-0.11736	-0.99309	-0.00136	0.00718	-0.00221	0.99997	
3262	32.61000	547.08588	266.29926	288.04450	0.13128	0.40330	173.08656	0.22710	-0.99270	0.12035	0.00726	-0.12037	-0.99273	-0.00143	0.00704	-0.00229	0.99997	
3263	32.62000	547.19365	267.33372	288.03511	0.12535	0.39854	172.90013	0.21426	-0.99231	0.12358	0.00717	-0.12360	-0.99233	-0.00131	0.00696	-0.00219	0.99997	
3264	32.63000	547.35916	268.34949	288.02752	0.12752	0.40613	172.72548	0.21089	-0.99193	0.12661	0.00731	-0.12662	-0.99195	-0.00131	0.00709	-0.00223	0.99997	
3265	32.64000	547.44773	269.35815	288.07419	0.13991	0.40230	172.55283	0.20432	-0.99154	0.12959	0.00728	-0.12961	-0.99156	-0.00151	0.00702	-0.00244	0.99997	
3266	32.65000	547.65759	270.33273	288.06569	0.13273	0.41476	172.37183	0.22223	-0.99112	0.13273	0.00748	-0.13274	-0.99115	-0.00134	0.00724	-0.00232	0.99997	
3267	32.66000	547.79871	271.34710	288.06943	0.13258	0.42260	172.19962	0.21944	-0.99072	0.13570	0.00762	-0.13572	-0.99075	-0.00129	0.00738	-0.00231	0.99997	
3268	32.67000	547.97336	272.30600	288.08753	0.13497	0.42838	172.03108	0.21305	-0.99032	0.13862	0.00773	-0.13863	-0.99034	-0.00130	0.00748	-0.00236	0.99997	
3269	32.68000	548.20208	273.26797	288.07237	0.13155	0.42465	171.84764	0.20983	-0.98987	0.14179	0.00766	-0.14180	-0.98989	-0.00122	0.00741	-0.00230	0.99997	
3270	32.69000	548.38727	274.24787	288.07257	0.13385	0.42629	171.68033	0.19879	-0.98945	0.14468	0.00770	-0.14469	-0.98948	-0.00123	0.00744	-0.00234	0.99997	
3271	32.70000	548.59027	275.24953	288.06421	0.12634	0.42862	171.51320	0.21604	-0.98902	0.14757	0.00772	-0.14758	-0.98905	-0.00108	0.00748	-0.00221	0.99997	
3272	32.71000	548.77501	276.24485	288.05637	0.12326	0.43546	171.34535	0.21123	-0.98858	0.15046	0.00784	-0.15047	-0.98861	-0.00098	0.00760	-0.00215	0.99997	
3273	32.72000	548.91598	277.24767	288.06692	0.12361	0.43750	171.17197	0.20811	-0.98812	0.15345	0.00788	-0.15347	-0.98815	-0.00096	0.00764	-0.00216	0.99997	
3274	32.73000	549.09047	278.27103	288.05772	0.12029	0.43936	170.99913	0.22453	-0.98766	0.15643	0.00790	-0.15644	-0.98769	-0.00087	0.00767	-0.00210	0.99997	
3275	32.74000	549.28826	279.31564	287.99150	0.12149	0.44039	170.82222	0.20466	-0.98717	0.15948	0.00793	-0.15949	-0.98720	-0.00087	0.00769	-0.00212	0.99997	
3276	32.75000	549.44010	280.38317	287.98653	0.10584	0.43951	170.65164	0.22621	-0.98669	0.16242	0.00787	-0.16243	-0.98672	-0.00058	0.00767	-0.00185	0.99997	
3277	32.76000	549.56743	281.41330	288.00157	0.10172	0.43003	170.47401	0.20911	-0.98618	0.16548	0.00770	-0.16549	-0.98621	-0.00051	0.00751	-0.00178	0.99997	
3278	32.77000	549.68447	282.44486	287.99590	0.09709	0.43573	170.30673	0.18932	-0.98569	0.16836	0.00778	-0.16837	-0.98572	-0.00039	0.00760	-0.00169	0.99997	
3279	32.78000	549.80284	283.48521	287.88792	0.08088	0.44524	170.12871	0.22826	-0.98517	0.17142	0.00790	-0.17143	-0.98520	-0.00006	0.00777	-0.00141	0.99997	
3280	32.79000	549.93307	284.51219	287.87198	0.07711	0.43588	169.95845	0.21447	-0.98465	0.17435	0.00773	-0.17436	-0.98468	0.00000	0.00761	-0.00135	0.99997	
3281	32.80000	550.09454	285.61408	287.89090	0.07934	0.41131	169.77362	0.18460	-0.98409	0.17753	0.00731	-0.17753	-0.98411	-0.00009	0.00718	-0.00138	0.99997	
3282	32.81000	550.19107	286.65871	287.89346	0.08333	0.39981	169.59311	0.17684	-0.98353	0.18063	0.00713	-0.18063	-0.98355	-0.00017	0.00698	-0.00145	0.99997	
3283	32.82000	550.38815	287.71613	287.88401	0.08634	0.38952	169.40773	0.16866	-0.98294	0.18381	0.00696	-0.18381	-0.98296	-0.00023	0.00680	-0.00151	0.99998	
3284	32.83000	550.54608	288.75613	287.82174	0.08794	0.37774	169.23022	0.17262	-0.98236	0.18685	0.00676	-0.18686	-0.98239	-0.00028	0.00659	-0.00153	0.99998	
3285	32.84000	550.67667	289.77974	287.81775	0.08394	0.36257	169.05466	0.17259	-0.98179	0.18986	0.00649	-0.18987	-0.98181	-0.00024	0.00633	-0.00146	0.99998	
3286	32.85000	550.81882	290.78357	287.85053	0.09734	0.36828	168.87517	0.16882	-0.98119	0.19294	0.00663	-0.19294	-0.98121	-0.00043	0.00643	-0.00170	0.99998	
3287	32.86000	551.00613	291.79576	287.84356	0.10159	0.36666	168.69673	0.18716	-0.98058	0.19599	0.00662	-0.19600	-0.98060	-0.00048	0.00640	-0.00177	0.99998	
3288	32.87000	551.18689	292.76902	287.82147	0.10271	0.35663	168.52776	0.21057	-0.98000	0.19888	0.00646	-0.19889	-0.98002	-0.00052	0.00622	-0.00179	0.99998	
3289	32.88000	551.39884	293.73948	287.83658	0.09660	0.35960	168.35083	0.21407	-0.97938	0.20191	0.00649	-0.20191	-0.97940	-0.00038	0.00628	-0.00169	0.99998	
3290	32.89000	551.59966	294.71470	287.87001	0.10803	0.36041	168.19241	0.18659	-0.97882	0.20461	0.00654	-0.20462	-0.97884	-0.00056	0.00629	-0.00189	0.99998	
3291	32.90000	551.82202	295.65478	287.88537	0.11216	0.37092	168.03075	0.18884	-0.97824	0.20737	0.00674	-0.20738	-0.97826	-0.00057	0.00647	-0.00196	0.99998	
3292	32.91000	552.03726	296.57712	287.90383	0.12028	0.37744	167.87843	0.21123	-0.97768	0.20997	0.00688	-0.20998	-0.97771	-0.00067	0.00659	-0.00210	0.99998	
3293	32.92000	552.27421	297.52225	287.88104	0.11913	0.39038	167.71536	0.21658	-0.97708	0.21275	0.00710	-0.21276	-0.97710	-0.00058	0.00681	-0.00208	0.99997	
3294	32.93000	552.53468	298.43095	287.88984	0.12242	0.39606	167.54152	0.21415	-0.97643	0.21572	0.00721	-0.21573	-0.97645	-0.00060	0.00691	-0.00214	0.99997	
3295	32.94000	552.77885	299.38669	287.91947	0.12329	0.40731	167.37448	0.18885	-0.97579	0.21856	0.00741	-0.21857	-0.97582	-0.00055	0.00711	-0.00215	0.99997	
3296	32.95000	553.04391	300.34302	287.91476	0.13130	0.40306	167.20522	0.18903	-0.97515	0.22144	0.00737	-0.22145	-0.97517	-0.00068	0.00703	-0.00229	0.99997	
3297	32.96000	553.26855	301.26171	287.92396	0.13615	0.41047	167.02370	0.21054	-0.97444	0.22453	0.00751	-0.22454	-0.97446	-0.00071	0.00716	-0.00238	0.99997	
3298	32.97000	553.53692	302.20797	287.90401	0.12932	0.41709	166.83389	0.20816	-0.97369	0.22776	0.00760	-0.22777	-0.97372	-0.00054	0.00728	-0.00226	0.99997	
3299	32.98000	553.75496	303.19935	287.91752	0.14124	0.41117	166.65869	0.21633	-0.97299	0.23073	0.00755	-0.23075	-0.97301	-0.00074	0.00718	-0.00247	0.99997	
3300	32.99000	553.96620	304.13535	287.93398	0.14634	0.40547	166.47606	0.20792	-0.97225	0.23383	0.00748	-0.23385	-0.97227	-0.00083	0.00708	-0.00255	0.99997	
3301	33.00000	554.16548	305.11317	287.91440	0.15572	0.40292	166.30119	0.20746	-0.97153	0.23680	0.00748	-0.23681	-0.97155	-0.00098	0.00703	-0.00272	0.99997	
3302	33.01000	554.37828	306.12005	287.91862	0.15980	0.40505	166.13860	0.20801	-0.97085	0.23955	0.00753	-0.23957	-0.97088	-0.00101	0.00707	-0.00279	0.99997	
3303	33.02000	554.62121	307.08965	287.92605	0.16037	0.39886	165.96080	0.20820	-0.97011	0.24257	0.00743	-0.24258	-0.97013	-0.00103	0.00696	-0.00280	0.99997	
3304	33.03000	554.82388	308.06844	287.93231	0.15116	0.39638	165.78249	0.21359	-0.96935	0.24559	0.00735	-0.24560	-0.96937	-0.00086	0.00692	-0.00264	0.99997	
3305	33.04000	555.05758	309.10071	287.91342	0.14808	0.38530	165.61818	0.21230	-0.96864	0.24836	0.00716	-0.24838	-0.96866	-0.00083	0.00672	-0.00258	0.99997	
3306	33.05000	555.26638	310.10694	287.92228	0.15465	0.37617	165.45787	0.21659	-0.96794	0.25107	0.00703	-0.25109	-0.96796	-0.00096	0.00657	-0.00270	0.99997	
3307	33.06000	555.50146	311.11638	287.92657	0.15858	0.37549	165.28973	0.20296	-0.96720	0.25391	0.00704	-0.25393	-0.96722	-0.00101	0.00655	-0.00277	0.99997	
3308	33.07000	555.77594	312.13062	287.89388	0.15410	0.37336	165.12692	0.19768	-0.96648	0.25666	0.00699	-0.25667	-0.96650	-0.00093	0.00652	-0.00269	0.99998	
3309	33.08000	555.99965	312.99914	287.93122	0.13176	0.37306	164.92372	0.35460	-0.96556	0.26009	0.00689	-0.26010	-0.96558	-0.00053	0.00651	-0.00230	0.99998	
3310	33.09000	556.23345	314.00288	287.92412	0.13351	0.37445	164.75317	0.33328	-0.96478	0.26296	0.00692	-0.26297	-0.96480	-0.00053	0.00654	-0.00233	0.99998	
3311	33.10000	556.52212	315.03726	287.94406	0.13383	0.37849	164.57600	0.33742	-0.96396	0.26594	0.00699	-0.26595	-0.96399	-0.00049	0.00661	-0.00234	0.99998	
3312	33.11000	556.79663	316.02377	287.95999	0.13404	0.37662	164.40457	0.34023	-0.96316	0.26883	0.00696	-0.26884	-0.96319	-0.00049	0.00657	-0.00234	0.99998	
3313	33.12000	557.06309	317.04070	287.96136	0.13201	0.38778	164.22696	0.32819	-0.96232	0.27181	0.00714	-0.27182	-0.96235	-0.00038	0.00677	-0.00230	0.99997	
3314	33.13000	557.41086	318.03183	287.93030	0.13104	0.39992	164.04596	0.32118	-0.96146	0.27485	0.00734	-0.27486	-0.96148	-0.00028	0.00698	-0.00229	0.99997	
3315	33.14000	557.74088	319.08152	287.96139	0.14272	0.38224	163.87096	0.28030	-0.96062	0.27778	0.00710	-0.27780	-0.96064	-0.00054	0.00667	-0.00249	0.99997	
3316	33.15000	558.02474	320.07900	287.97463	0.14944	0.38788	163.69872	0.27837	-0.95978	0.28067	0.00723	-0.28068	-0.95980	-0.00060	0.00677	-0.00261	0.99997	
3317	33.16000	558.37928	321.05556	287.92668	0.13894	0.40633	163.51758	0.28151	-0.95888	0.28370	0.00749	-0.28371	-0.95891	-0.00031	0.00709	-0.00242	0.99997	
3318	33.17000	558.71356	322.07907	287.94272	0.15096	0.40849	163.34819	0.25064	-0.95804	0.28654	0.00759	-0.28655	-0.95807	-0.00048	0.00713	-0.00263	0.99997	
3319	33.18000	559.00974	323.05105	287.97346	0.14989	0.40946	163.17970	0.25794	-0.95719	0.28935	0.00760	-0.28936	-0.95722	-0.00044	0.00715	-0.00262	0.99997	
3320	33.19000	559.33875	324.00930	287.96161	0.14612	0.41635	162.99992	0.26911	-0.95628	0.29235	0.00769	-0.29237	-0.95631	-0.00031	0.00727	-0.00255	0.99997	
3321	33.20000	559.65489	325.00436	287.98691	0.15120	0.40867	162.83461	0.24687	-0.95543	0.29511	0.00759	-0.29512	-0.95546	-0.00042	0.00713	-0.00264	0.99997	
3322	33.21000	559.94666	326.01732	287.97902	0.14948	0.42432	162.66066	0.24171	-0.95453	0.29801	0.00785	-0.29802	-0.95456	-0.00028	0.00741	-0.00261	0.99997	
3323	33.22000	560.25938	326.98894	287.99579	0.15254	0.42414	162.48793	0.24008	-0.95363	0.30089	0.00786	-0.30090	-0.95366	-0.00031	0.00740	-0.00266	0.99997	
3324	33.23000	560.55893	327.92974	288.02105	0.16033	0.42959	162.32335	0.23577	-0.95276	0.30362	0.00799	-0.30364	-0.95279	-0.00039	0.00750	-0.00280	0.99997	
3325	33.24000	560.88873	328.90401	288.01605	0.16385	0.42832	162.15759	0.22835	-0.95188	0.30638	0.00799	-0.30639	-0.95191	-0.00043	0.00748	-0.00286	0.99997	
3326	33.25000	561.22528	329.86787	288.01008	0.16733	0.42685	161.98073	0.21441	-0.95093	0.30931	0.00799	-0.30933	-0.95096	-0.00047	0.00745	-0.00292	0.99997	
3327	33.26000	561.58902	330.86157	287.98239	0.16705	0.42577	161.80283	0.20646	-0.94996	0.31227	0.00797	-0.31228	-0.94999	-0.00045	0.00743	-0.00292	0.99997	
3328	33.27000	561.89961	331.82198	287.98280	0.16222	0.43257	161.63261	0.19897	-0.94903	0.31509	0.00806	-0.31510	-0.94906	-0.00031	0.00755	-0.00283	0.99997	
3329	33.28000	562.16736	332.76632	288.00489	0.16875	0.43655	161.47388	0.19864	-0.94815	0.31771	0.00816	-0.31773	-0.94818	-0.00037	0.00762	-0.00295	0.99997	
3330	33.29000	562.51426	333.74555	287.98250	0.16353	0.42271	161.29642	0.20504	-0.94716	0.32065	0.00790	-0.32066	-0.94719	-0.00034	0.00738	-0.00285	0.99997	
3331	33.30000	562.80183	334.64980	287.94496	0.15036	0.43456	161.12404	0.21957	-0.94619	0.32350	0.00803	-0.32351	-0.94622	-0.00003	0.00758	-0.00262	0.99997	
3332	33.31000	563.08165	335.59717	287.96693	0.15584	0.43675	160.95064	0.22283	-0.94521	0.32636	0.00809	-0.32637	-0.94524	-0.00008	0.00762	-0.00272	0.99997	
3333	33.32000	563.43033	336.60231	288.01318	0.16614	0.42610	160.79004	0.19627	-0.94429	0.32901	0.00798	-0.32902	-0.94432	-0.00029	0.00744	-0.00290	0.99997	
3334	33.33000	563.72592	337.53850	288.01876	0.16643	0.41980	160.62083	0.20028	-0.94332	0.33180	0.00788	-0.33181	-0.94335	-0.00031	0.00733	-0.00290	0.99997	
3335	33.34000	564.06473	338.45994	287.96579	0.15537	0.42388	160.44447	0.22625	-0.94229	0.33470	0.00788	-0.33471	-0.94232	-0.00008	0.00740	-0.00271	0.99997	
3336	33.35000	564.40411	339.50299	287.97022	0.17682	0.41069	160.28514	0.17201	-0.94136	0.33732	0.00779	-0.33733	-0.94139	-0.00049	0.00717	-0.00309	0.99997	
3337	33.36000	564.75714	340.40574	288.00967	0.16443	0.40411	160.11481	0.18843	-0.94035	0.34012	0.00761	-0.34013	-0.94038	-0.00030	0.00705	-0.00287	0.99997	
3338	33.37000	565.07538	341.39573	288.00459	0.16111	0.40064	159.93716	0.18400	-0.93929	0.34303	0.00753	-0.34304	-0.93932	-0.00024	0.00699	-0.00281	0.99997	
3339	33.38000	565.44204	342.36538	287.98518	0.16752	0.39544	159.77405	0.15172	-0.93831	0.34570	0.00749	-0.34572	-0.93834	-0.00036	0.00690	-0.00292	0.99997	
3340	33.39000	565.75171	343.34228	287.98718	0.16122	0.39709	159.60187	0.17372	-0.93727	0.34852	0.00748	-0.34853	-0.93730	-0.00022	0.00693	-0.00281	0.99997	
3341	33.40000	566.10330	344.28913	287.96762	0.16699	0.41561	159.43806	0.19241	-0.93627	0.35120	0.00782	-0.35121	-0.93630	-0.00018	0.00725	-0.00291	0.99997	
3342	33.41000	566.45546	345.23591	288.02523	0.16641	0.41270	159.28050	0.18626	-0.93530	0.35377	0.00776	-0.35378	-0.93533	-0.00017	0.00720	-0.00290	0.99997	
3343	33.42000	566.85494	346.16000	288.00376	0.15480	0.41582	159.10741	0.21876	-0.93423	0.35660	0.00774	-0.35661	-0.93425	0.00006	0.00726	-0.00270	0.99997	
3344	33.43000	567.20715	347.12207	287.98942	0.16348	0.40992	158.94279	0.19722	-0.93320	0.35928	0.00770	-0.35929	-0.93323	-0.00009	0.00715	-0.00285	0.99997	
3345	33.44000	567.55882	348.03944	287.97626	0.15395	0.41675	158.75998	0.19430	-0.93205	0.36226	0.00775	-0.36227	-0.93207	0.00013	0.00727	-0.00269	0.99997	
3346	33.45000	567.98069	348.99607	287.98968	0.17094	0.41446	158.58694	0.18111	-0.93095	0.36507	0.00782	-0.36508	-0.93098	-0.00014	0.00723	-0.00298	0.99997	
3347	33.46000	568.38467	349.96425	287.97294	0.17858	0.41869	158.41599	0.18151	-0.92985	0.36784	0.00794	-0.36786	-0.92988	-0.00021	0.00731	-0.00312	0.99997	
3348	33.47000	568.77726	350.91329	287.98798	0.17669	0.41526	158.23698	0.19116	-0.92870	0.37075	0.00787	-0.37076	-0.92873	-0.00018	0.00725	-0.00308	0.99997	
3349	33.48000	569.15210	351.86547	287.99720	0.18216	0.42239	158.05211	0.18037	-0.92750	0.37374	0.00803	-0.37375	-0.92753	-0.00019	0.00737	-0.00318	0.99997	
3350	33.49000	569.48701	352.77966	288.00138	0.19489	0.43443	157.86217	0.14101	-0.92625	0.37681	0.00830	-0.37683	-0.92628	-0.00029	0.00758	-0.00340	0.99997	
3351	33.50000	569.82367	353.75361	288.02486	0.20398	0.44748	157.68854	0.15430	-0.92511	0.37961	0.00858	-0.37963	-0.92514	-0.00033	0.00781	-0.00356	0.99996	
3352	33.51000	570.29383	354.66975	287.96597	0.18811	0.44593	157.50877	0.16559	-0.92391	0.38252	0.00845	-0.38253	-0.92394	-0.00006	0.00778	-0.00328	0.99996	
3353	33.52000	570.66125	355.65394	287.99582	0.19755	0.44490	157.34338	0.18615	-0.92280	0.38518	0.00849	-0.38520	-0.92283	-0.00019	0.00776	-0.00345	0.99996	
3354	33.53000	571.06415	356.61414	288.01635	0.20238	0.44204	157.16960	0.19351	-0.92163	0.38798	0.00848	-0.38799	-0.92166	-0.00026	0.00771	-0.00353	0.99996	
3355	33.54000	571.48954	357.56253	287.98290	0.18999	0.44375	156.99512	0.15743	-0.92044	0.39078	0.00842	-0.39080	-0.92048	-0.00003	0.00774	-0.00332	0.99996	
3356	33.55000	571.93601	358.53657	287.95885	0.18273	0.44506	156.82309	0.16158	-0.91927	0.39355	0.00840	-0.39356	-0.91930	0.00013	0.00777	-0.00319	0.99996	
3357	33.56000	572.33025	359.52898	287.97199	0.18762	0.45555	156.64758	0.19480	-0.91805	0.39636	0.00860	-0.39637	-0.91809	0.00015	0.00795	-0.00327	0.99996	
3358	33.57000	572.75440	360.49044	287.95674	0.18316	0.45960	156.48331	0.20110	-0.91691	0.39899	0.00863	-0.39900	-0.91695	0.00027	0.00802	-0.00320	0.99996	
3359	33.58000	573.14354	361.48837	287.97536	0.18917	0.46444	156.31578	0.20613	-0.91574	0.40167	0.00875	-0.40168	-0.91578	0.00023	0.00811	-0.00330	0.99996	
3360	33.59000	573.57714	362.48349	287.97110	0.17926	0.47226	156.12737	0.18430	-0.91442	0.40468	0.00880	-0.40469	-0.91445	0.00047	0.00824	-0.00313	0.99996	
3361	33.60000	574.07322	363.53978	287.99732	0.18886	0.44710	155.95337	0.17894	-0.91319	0.40745	0.00847	-0.40747	-0.91322	0.00017	0.00780	-0.00330	0.99996	
3362	33.61000	574.49539	364.49720	288.00927	0.17377	0.43611	155.77580	0.16104	-0.91192	0.41029	0.00819	-0.41030	-0.91195	0.00036	0.00761	-0.00303	0.99997	
3363	33.62000	574.88026	365.46813	287.99083	0.16985	0.46812	155.59573	0.20156	-0.91062	0.41315	0.00866	-0.41316	-0.91066	0.00068	0.00817	-0.00296	0.99996	
3364	33.63000	575.35873	366.47048	288.00944	0.17223	0.45505	155.42574	0.19024	-0.90939	0.41585	0.00847	-0.41586	-0.90943	0.00057	0.00794	-0.00301	0.99996	
3365	33.64000	575.79066	367.46757	287.99566	0.16851	0.44926	155.24352	0.18599	-0.90807	0.41874	0.00835	-0.41875	-0.90810	0.00061	0.00784	-0.00294	0.99996	
3366	33.65000	576.19931	368.37082	287.96952	0.16037	0.47070	155.06313	0.18851	-0.90674	0.42160	0.00863	-0.42161	-0.90678	0.00093	0.00822	-0.00280	0.99996	
3367	33.66000	576.64003	369.39468	288.04946	0.17762	0.44632	154.88582	0.17358	-0.90544	0.42440	0.00837	-0.42441	-0.90547	0.00050	0.00779	-0.00310	0.99996	
3368	33.67000	577.09547	370.35367	288.05134	0.17981	0.45464	154.69780	0.19565	-0.90404	0.42737	0.00851	-0.42738	-0.90407	0.00055	0.00793	-0.00314	0.99996	
3369	33.68000	577.54184	371.30650	288.03891	0.17324	0.45714	154.53218	0.19436	-0.90280	0.42998	0.00850	-0.42999	-0.90283	0.00070	0.00798	-0.00302	0.99996	
3370	33.69000	577.97046	372.23985	288.03933	0.17287	0.45354	154.35756	0.19462	-0.90148	0.43273	0.00844	-0.43274	-0.90152	0.00071	0.00792	-0.00302	0.99996	
3371	33.70000	578.44599	373.17087	288.05270	0.17901	0.45743	154.18294	0.19253	-0.90016	0.43547	0.00855	-0.43549	-0.90020	0.00066	0.00798	-0.00312	0.99996	
3372	33.71000	578.90053	374.10485	288.08505	0.19132	0.45438	154.01141	0.20279	-0.89885	0.43817	0.00859	-0.43818	-0.89889	0.00047	0.00793	-0.00334	0.99996	
3373	33.72000	579.38056	375.01541	288.05976	0.17788	0.44799	153.83362	0.19011	-0.89749	0.44096	0.00839	-0.44097	-0.89752	0.00066	0.00782	-0.00310	0.99996	
3374	33.73000	579.86989	375.96112	288.04949	0.17926	0.45015	153.64888	0.18558	-0.89606	0.44385	0.00843	-0.44386	-0.89610	0.00068	0.00786	-0.00313	0.99996	
3375	33.74000	580.35728	376.88075	288.07709	0.17887	0.46022	153.48383	0.19240	-0.89478	0.44643	0.00858	-0.44644	-0.89482	0.00079	0.00803	-0.00312	0.99996	
3376	33.75000	580.84681	377.80539	288.07566	0.18494	0.46853	153.31752	0.19972	-0.89348	0.44902	0.00876	-0.44903	-0.89352	0.00079	0.00818	-0.00323	0.99996	
3377	33.76000	581.32199	378.73373	288.06842	0.17839	0.47453	153.13527	0.20463	-0.89205	0.45186	0.00880	-0.45187	-0.89208	0.00096	0.00828	-0.00311	0.99996	
3378	33.77000	581.78667	379.68108	288.05910	0.18105	0.48341	152.96791	0.19965	-0.89072	0.45446	0.00895	-0.45447	-0.89076	0.00102	0.00844	-0.00316	0.99996	
3379	33.78000	582.28708	380.53508	288.10134	0.17662	0.47824	152.77808	0.23257	-0.88921	0.45741	0.00883	-0.45742	-0.88925	0.00108	0.00835	-0.00308	0.99996	
3380	33.79000	582.80158	381.45048	288.12361	0.18561	0.48363	152.60782	0.23364	-0.88785	0.46005	0.00898	-0.46006	-0.88789	0.00101	0.00844	-0.00324	0.99996	
3381	33.80000	583.32749	382.38516	288.10217	0.18151	0.47394	152.43602	0.23337	-0.88646	0.46271	0.00880	-0.46272	-0.88650	0.00102	0.00827	-0.00317	0.99996	
3382	33.81000	583.82532	383.31213	288.06118	0.17598	0.47965	152.25526	0.22661	-0.88500	0.46551	0.00884	-0.46552	-0.88504	0.00118	0.00837	-0.00307	0.99996	
3383	33.82000	584.32340	384.23229	288.05415	0.16941	0.48616	152.08209	0.23001	-0.88359	0.46818	0.00888	-0.46819	-0.88363	0.00136	0.00848	-0.00296	0.99996	
3384	33.83000	584.81053	385.17714	288.06867	0.17359	0.48837	151.89948	0.23466	-0.88209	0.47100	0.00895	-0.47100	-0.88213	0.00134	0.00852	-0.00303	0.99996	
3385	33.84000	585.29452	386.11302	288.07536	0.17622	0.47541	151.71474	0.24335	-0.88057	0.47384	0.00876	-0.47385	-0.88061	0.00122	0.00830	-0.00308	0.99996	
3386	33.85000	585.80846	387.08322	288.04700	0.17278	0.47308	151.53430	0.23434	-0.87907	0.47661	0.00870	-0.47662	-0.87911	0.00128	0.00826	-0.00302	0.99996	
3387	33.86000	586.27713	388.01011	288.02505	0.17512	0.47189	151.35655	0.22845	-0.87759	0.47933	0.00869	-0.47934	-0.87763	0.00127	0.00824	-0.00306	0.99996	
3388	33.87000	586.74090	388.97113	288.02614	0.17257	0.46341	151.17789	0.21663	-0.87609	0.48207	0.00854	-0.48208	-0.87613	0.00126	0.00809	-0.00301	0.99996	
3389	33.88000	587.25655	389.93057	287.99265	0.16699	0.45425	151.00389	0.22852	-0.87463	0.48473	0.00835	-0.48474	-0.87466	0.00129	0.00793	-0.00291	0.99996	
3390	33.89000	587.74059	390.89012	287.99688	0.16503	0.45171	150.82457	0.22632	-0.87310	0.48746	0.00829	-0.48747	-0.87314	0.00133	0.00788	-0.00288	0.99996	
3391	33.90000	588.17083	391.78306	288.05808	0.13984	0.46725	150.64069	0.23626	-0.87153	0.49027	0.00830	-0.49027	-0.87157	0.00187	0.00815	-0.00244	0.99996	
3392	33.91000	588.67557	392.74686	288.09543	0.13802	0.46013	150.47668	0.22553	-0.87013	0.49276	0.00818	-0.49276	-0.87016	0.00186	0.00803	-0.00241	0.99996	
3393	33.92000	589.14135	393.66907	288.05645	0.14813	0.46358	150.29448	0.21734	-0.86856	0.49552	0.00831	-0.49553	-0.86859	0.00176	0.00809	-0.00259	0.99996	
3394	33.93000	589.66096	394.56416	288.05301	0.14403	0.46064	150.12953	0.23283	-0.86713	0.49802	0.00822	-0.49802	-0.86716	0.00182	0.00804	-0.00251	0.99996	
3395	33.94000	590.17282	395.42859	288.04594	0.13394	0.43962	149.95306	0.27264	-0.86559	0.50069	0.00781	-0.50069	-0.86562	0.00182	0.00767	-0.00234	0.99997	
3396	33.95000	590.66341	396.27790	288.05796	0.13709	0.43962	149.77763	0.26483	-0.86405	0.50334	0.00783	-0.50334	-0.86409	0.00179	0.00767	-0.00239	0.99997	
3397	33.96000	591.09251	397.12758	288.05432	0.14284	0.44650	149.61353	0.24837	-0.86261	0.50581	0.00798	-0.50581	-0.86264	0.00179	0.00779	-0.00249	0.99997	
3398	33.97000	591.58510	397.99493	288.04862	0.14539	0.46649	149.44817	0.25839	-0.86114	0.50830	0.00830	-0.50830	-0.86118	0.00195	0.00814	-0.00254	0.99996	
3399	33.98000	592.12574	398.85245	288.02242	0.14457	0.46741	149.28665	0.24756	-0.85970	0.51072	0.00830	-0.51073	-0.85974	0.00200	0.00816	-0.00252	0.99996	
3400	33.99000	592.64630	399.69267	288.03372	0.14470	0.46681	149.13052	0.25916	-0.85831	0.51306	0.00829	-0.51307	-0.85835	0.00201	0.00815	-0.00253	0.99996	
3401	34.00000	593.11276	400.51012	288.08458	0.15100	0.46349	148.97050	0.24033	-0.85687	0.51546	0.00829	-0.51546	-0.85691	0.00191	0.00809	-0.00264	0.99996	
3402	34.01000	593.61683	401.28939	288.11698	0.16472	0.46801	148.80609	0.23302	-0.85539	0.51791	0.00848	-0.51792	-0.85543	0.00177	0.00817	-0.00287	0.99996	
3403	34.02000	594.13495	402.09035	288.10469	0.16183	0.47956	148.63742	0.24229	-0.85386	0.52043	0.00862	-0.52043	-0.85390	0.00194	0.00837	-0.00282	0.99996	
3404	34.03000	594.65125	402.85940	288.09103	0.16532	0.48979	148.47910	0.25199	-0.85242	0.52279	0.00880	-0.52279	-0.85246	0.00201	0.00855	-0.00289	0.99996	
3405	34.04000	595.14618	403.60587	288.12948	0.16934	0.48688	148.33046	0.25205	-0.85106	0.52500	0.00878	-0.52500	-0.85110	0.00195	0.00850	-0.00296	0.99996	
